user_id,npd
0.0,7.097694904586458
1.0,22.1819551794732
2.0,12.729419971101311
3.0,4.072073462374208
4.0,47.16892914273908
5.0,26.035026786533695
6.0,15.32459255655207
7.0,5.9183158507065565
8.0,27.87056855754605
9.0,10.074955461215627
10.0,64.29232893736396
11.0,6.557400161776431
12.0,9.496914155805909
13.0,4.19554353430615
14.0,28.41686185446844
15.0,5.922380093004614
16.0,5.736261577339803
17.0,12.348001026286372
18.0,7.413233520885124
19.0,6.841913539569169
20.0,0.7714758835355386
21.0,8.158598700269662
22.0,20.78049918391062
23.0,7.145860058167861
24.0,32.73836376056524
25.0,5.7846533708043335
26.0,69.40317334721979
27.0,13.99115133313463
28.0,71.13829570059777
29.0,10.164187035676413
30.0,32.00743853260971
31.0,16.790381238516595
32.0,16.628943746497207
33.0,19.802245615737377
34.0,7.585359617013145
35.0,20.602766834784973
36.0,14.512966480209233
37.0,16.641760820432708
38.0,26.244118982246192
39.0,6.67384469569097
40.0,4.992064977272896
41.0,30.838448087853255
42.0,15.870971700673314
43.0,2.8050400200279757
44.0,5.5001935624751335
45.0,9.714763334268323
46.0,4.9974662607507865
47.0,9.187987530829075
48.0,14.63490129083335
49.0,7.244729443238596
50.0,10.59823978565558
51.0,26.905052527815545
52.0,29.24899574095728
53.0,18.203292911633422
54.0,4.020337905963694
55.0,10.921218634025728
56.0,18.28710833980393
57.0,9.542731417757645
58.0,32.70227481353485
59.0,12.092183810072271
60.0,5.891351789360721
61.0,4.648130955581831
62.0,6.0978899467444325
63.0,116.74922479185031
64.0,32.32989197636999
65.0,17.67872738809912
66.0,11.60409611660413
67.0,29.421160378599097
68.0,9.999982896779363
69.0,6.561500405090655
70.0,13.728690873064224
71.0,6.240058071460094
72.0,12.539967938842068
73.0,4.265859641820427
74.0,8.780980099038608
75.0,48.5214852108642
76.0,122.38782162697566
77.0,4.43221218131441
78.0,19.10387938039088
79.0,6.404077896554807
80.0,4.701822417764143
81.0,2.5865372609029844
82.0,5.231267770281901
83.0,14.457998321271468
84.0,4.774453208670225
85.0,23.45875036129828
86.0,9.698267360882006
87.0,11.788417244893516
88.0,9.243184492554825
89.0,7.755269079908478
90.0,37.31207332584863
91.0,4.08142165627673
92.0,16.469470666690405
93.0,4.522154770064581
94.0,2.5785808438367726
95.0,17.247023344840038
96.0,10.078136135434395
97.0,18.842706788340543
98.0,3.084826109488888
99.0,17.594367205627048
100.0,21.90696858088129
101.0,9.031862939162952
102.0,10.979537776615885
103.0,2.6819787305926877
104.0,4.368879496599463
105.0,12.670210206581418
106.0,23.930212356630427
107.0,4.703614786547225
108.0,3.4470724592964803
109.0,7.171610143293615
110.0,3.93139261631932
111.0,9.688546478346924
112.0,10.59541363209698
113.0,3.8069221012804295
114.0,3.125817062743663
115.0,3.5082555002711526
116.0,124.19631746365528
117.0,6.59668527840533
118.0,1.0336396677478445
119.0,22.520251679170144
120.0,12.765170598119445
121.0,5.485095547740768
122.0,6.828007672285792
123.0,12.44939171314553
124.0,14.321880518861514
125.0,26.66145325680329
126.0,10.908658228097982
127.0,3.2652437712745295
128.0,2.698071494536645
129.0,15.838246943547546
130.0,17.356328046644677
131.0,7.002545840371624
132.0,2.6215960598103645
133.0,18.418653618706333
134.0,74.43314048087358
135.0,8.745544331783316
136.0,6.466919326724277
137.0,10.585353505361832
138.0,26.79752723658556
139.0,38.826598146116496
140.0,6.587440853034748
141.0,6.388989762551721
142.0,5.884373736411735
143.0,17.61808152188925
144.0,9.345749509864952
145.0,11.634580061420179
146.0,12.437835429721275
147.0,2.911868502737991
148.0,5.304718558528899
149.0,3.0340047569532045
150.0,19.11033758479048
151.0,11.41177809506961
152.0,10.531719633701886
153.0,2.6926892446170756
154.0,20.22839074249813
155.0,3.198787222963931
156.0,11.392874883667323
157.0,2.3783863860800563
158.0,17.311869788332412
159.0,8.308927725026155
160.0,11.45501742953613
161.0,12.312744847803636
162.0,4.526272511426662
163.0,13.403022506217596
164.0,9.57171947111114
165.0,6.3985920377222865
166.0,11.775939453408984
167.0,25.024029601147447
168.0,3.1120365379172785
169.0,5.830585905881323
170.0,15.901634257291501
171.0,2.5727717809743353
172.0,14.77705150902163
173.0,15.735656216410856
174.0,9.787624123329792
175.0,5.704886532141333
176.0,3.274538134568359
177.0,6.960705021962376
178.0,9.282490710874878
179.0,17.8763065297126
180.0,14.249387328563039
181.0,45.4480895072015
182.0,3.500116848659582
183.0,24.48529123172445
184.0,13.29934405460122
185.0,57.5060309312035
186.0,3.5998307772780547
187.0,19.263371725750925
188.0,3.8611415305104497
189.0,7.959882038383603
190.0,9.367596277991934
191.0,6.304035616518422
192.0,9.882630211584832
193.0,5.574099961808531
194.0,78.26628416765112
195.0,5.498068126027198
196.0,11.761532963901228
197.0,103.40431017557128
198.0,4.27040882894005
199.0,11.40794160510821
200.0,5.457149024355038
201.0,7.753074964525911
202.0,1.8147101416919997
203.0,5.0564458707003865
204.0,3.9209556646685746
205.0,29.299279849864558
206.0,38.50661630850531
207.0,11.897766616395531
208.0,4.115899995993937
209.0,3.304048929706779
210.0,5.619066636321953
211.0,6.669457435673466
212.0,18.71118862219626
213.0,3.771038016876478
214.0,7.912066265345178
215.0,8.369538795259444
216.0,59.88990952488793
217.0,9.699146150246655
218.0,2.276378501380111
219.0,4.764689596223575
220.0,11.508255805069286
221.0,12.676685145970932
222.0,5.306316823581281
223.0,7.860128922975966
224.0,15.288383102122229
225.0,4.28969035974772
226.0,4.00339724604706
227.0,2.876492283347641
228.0,4.036531264529987
229.0,16.22400419862399
230.0,7.609630973657248
231.0,5.795030928500124
232.0,13.560627270362145
233.0,15.326130449991574
234.0,13.630822169379496
235.0,6.459797987415678
236.0,19.463795664341387
237.0,12.909993657853565
238.0,2.819301930189828
239.0,8.475662989140348
240.0,5.76296787354241
241.0,8.148138832416198
242.0,19.13126201720406
243.0,30.449573937678096
244.0,12.86897627156073
245.0,9.475549456067116
246.0,9.959045332330618
247.0,61.47546693215341
248.0,11.407970256052462
249.0,10.643407570714414
250.0,6.832783068575849
251.0,3.046791742916522
252.0,16.12805218564305
253.0,3.992275359394042
254.0,7.9744240131885515
255.0,4.667322074176646
256.0,15.512086269685256
257.0,8.835315414141839
258.0,6.331153761432706
259.0,4.233856207192168
260.0,9.840561791820098
261.0,7.3913841618046865
262.0,33.507478316650875
263.0,3.944188883005918
264.0,12.154088320529503
265.0,4.553638423480088
266.0,8.498776680381958
267.0,7.553989329395458
268.0,5.676919207355996
269.0,6.7329682911961655
270.0,15.386534613873929
271.0,7.474569233524165
272.0,24.992125894932176
273.0,3.7452786482932225
274.0,6.033473458666845
275.0,12.72755380405342
276.0,45.77230489414194
277.0,6.023286947177886
278.0,8.907655791204595
279.0,19.271831174369943
280.0,2.713485439521886
281.0,6.225065591850857
282.0,3.725592466653994
283.0,12.505196940361126
284.0,3.0531066121234884
285.0,28.498933532792773
286.0,7.656826951470234
287.0,19.445079127153146
288.0,38.034385722463576
289.0,1.2578707056726186
290.0,10.208519738391251
291.0,10.399904232830911
292.0,9.151468847521743
293.0,6.765866634023715
294.0,19.307376106449087
295.0,6.133655072661014
296.0,3.3829678054840393
297.0,4.666015501921299
